STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
US1TXBXR269,29.4854,-98.6561,253.6,1/2/15,,,0.08,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/3/15,,,,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/4/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/10/15,,,0.13,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/11/15,,,0.28,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/12/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/15/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/17/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/18/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/21/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/22/15,,,1.38,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/23/15,,,0.46,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/24/15,,,0.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/26/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,1/31/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/1/15,,,0.31,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/3/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/4/15,,,0.33,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/5/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/16/15,,,0.06,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/17/15,,,0.04,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/18/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/21/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/26/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,2/28/15,,,0.08,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/1/15,,,0.14,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/2/15,,,0.04,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/3/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/4/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/5/15,,,0.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/8/15,,,0.32,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/9/15,,,0.53,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/10/15,,,0.35,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/17/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/18/15,,,0.37,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/19/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/21/15,,,1.11,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/26/15,,,0.06,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,3/31/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/1/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/11/15,,,0.58,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/12/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/13/15,,,1.12,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/17/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/18/15,,,0.16,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/19/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/21/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/23/15,,,0.77,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/24/15,,,1.84,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/25/15,,,2.34,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/26/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/27/15,,,0.21,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,4/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/1/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/6/15,,,0.14,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/8/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/9/15,,,0.11,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/12/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/13/15,,,0.06,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/14/15,,,1,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/15/15,,,0.96,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/16/15,,,0.65,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/17/15,,,0.38,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/18/15,,,0.78,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/21/15,,,0.91,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/23/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/24/15,,,2.52,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/25/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/26/15,,,0.03,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/29/15,,,1.46,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,5/31/15,,,0.31,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/1/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/14/15,,,0.41,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/15/15,,,1.42,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/17/15,,,0.28,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/18/15,,,0.04,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/19/15,,,0.99,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/20/15,,,0.31,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/21/15,,,0.18,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/22/15,,,0.75,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/26/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,6/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/1/15,,,1.46,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/2/15,,,0.04,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/17/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/18/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/21/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/26/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,7/31/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/1/15,,,0.53,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/13/15,,,0.29,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/16/15,,,0.39,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/17/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/18/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/21/15,,,0.28,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/26/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,8/31/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/1/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/9/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/11/15,,,1.17,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/12/15,,,0.02,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/17/15,,,0.36,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/18/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/21/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/22/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/23/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/24/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/25/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/26/15,,,1.76,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,9/30/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/1/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/2/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/3/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/4/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/5/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/6/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/7/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/8/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/9/15,,,0.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/10/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/11/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/12/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/13/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/14/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/15/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/16/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/17/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/18/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/19/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/20/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/21/15,,,0.01,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/22/15,,,0.04,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/23/15,,,0.22,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/24/15,,,1.67,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/25/15,,,2.78,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/26/15,,,0.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/27/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/28/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/29/15,,,0,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/30/15,,,2.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,10/31/15,,,0.66,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,11/1/15,,,0.07,,,,,,,,,,,
US1TXBXR269,29.4854,-98.6561,253.6,11/2/15,,,0,,,,,,,,,,,
